Unnamed: 0,_id,Memory (RAM),Screen size,Weight,Hard drives,Size (length x width x height),Price,CPU Score,GPU Score,Game,Van Phong,Do Hoa,Lap Trinh,Doanh Nhan
1766,6589ccb88997406b55ed6c31,32,15.6,1.75,2000,91.41846,27936000.0,8018,2690,0,0,1,0,0
1768,6589ccb98997406b55ed6c39,12,15.6,1.66,500,,15599760.0,5125,2690,0,0,1,0,0
1769,6589ccb98997406b55ed6c3f,20,17.3,2.09,1000,124.93026,15768000.0,8110,2690,0,0,0,1,0
1772,6589ccba8997406b55ed6c45,8,15.6,2.45,2000,147.6888,29999760.0,12434,10708,1,0,0,0,0
1773,6589ccba8997406b55ed6c4a,64,15.6,2.18,2000,142.464,84936000.0,12390,22459,1,0,0,0,0
1774,6589ccba8997406b55ed6c4c,16,14.0,1.55,500,75.615444,21312000.0,8965,2690,0,0,1,0,0
1775,6589ccba8997406b55ed6c4f,16,15.6,1.75,1000,104.885274,19656000.0,5002,2690,0,0,1,0,0
1776,6589ccbb8997406b55ed6c53,24,15.6,1.7,1000,101.7396,38856000.0,8018,2690,0,0,1,0,0
1777,6589ccbb8997406b55ed6c55,16,14.0,1.95,1000,77.52192,26376000.0,9649,2690,0,0,1,0,0
1778,6589ccbb8997406b55ed6c56,16,15.6,1.75,500,93.1,23736000.0,5125,2690,0,0,1,0,0
1780,6589ccbb8997406b55ed6c5a,16,15.6,1.95,2000,100.8,66456000.0,13179,25353,0,0,0,0,0
1781,6589ccbb8997406b55ed6c5c,32,16.0,2.0,8000,121.618,83519760.0,14917,26883,0,0,1,0,0
1784,6589ccbc8997406b55ed6c62,16,15.6,1.86,1000,119.984895,21576000.0,4666,7869,0,0,1,0,0
1787,6589ccbd8997406b55ed6c6a,32,14.0,1.6,1000,77.52192,35976000.0,17231,2690,0,0,0,1,1
1788,6589ccbd8997406b55ed6c6b,32,16.0,2.1,8000,94.667892,77736000.0,12205,14693,1,0,0,0,0
1789,6589ccbd8997406b55ed6c6c,16,17.3,2.4,500,138.528,27599760.0,6238,10181,1,0,0,0,0
1790,6589ccbd8997406b55ed6c6d,64,15.6,2.13,2000,133.48,52919759.0,13152,19573,1,0,0,0,0
1791,6589ccbd8997406b55ed6c70,64,16.0,2.2,16000,147.002496,95736000.0,14003,13834,1,0,0,0,0
1792,6589ccbd8997406b55ed6c71,64,15.6,1.7,500,104.481,40296000.0,5002,2690,0,0,1,0,0
1793,6589ccbd8997406b55ed6c72,32,15.6,2.1,500,141.24348,34536000.0,12390,17090,1,0,0,0,0
1794,6589ccbe8997406b55ed6c77,40,15.6,1.81,8000,113.96,81839760.0,19204,10708,0,0,1,0,0
1797,6589ccbe8997406b55ed6c7c,64,15.6,1.86,4000,119.984895,32016000.0,8200,7869,0,0,1,0,0
1799,6589ccbe8997406b55ed6c7f,32,17.3,2.2,2000,124.93026,20109120.0,5125,2690,0,0,1,0,0
1800,6589ccbf8997406b55ed6c81,16,16.0,1.81,2000,138.376,30479760.0,17231,2690,0,0,0,1,0
1810,6589ccc08997406b55ed6c8f,16,16.0,1.48,500,93.34258,34776000.0,5125,2690,0,1,0,1,0
1811,6589ccc08997406b55ed6c92,16,15.6,2.18,8000,142.464,115776000.0,12390,22459,1,0,0,0,0
1812,6589ccc08997406b55ed6c94,16,15.6,,500,,27576000.0,13152,19573,0,0,0,0,0
1813,6589ccc08997406b55ed6c97,64,16.0,2.26,4000,135.47844,49656000.0,14917,19573,1,0,1,0,0
1814,6589ccc08997406b55ed6c98,32,15.6,2.1,1000,135.47844,27576000.0,13152,19573,1,0,0,0,0
1816,6589ccc18997406b55ed6c9d,16,17.3,2.2,250,121.078125,25656000.0,5002,2690,0,0,0,0,0
1818,6589ccc18997406b55ed6ca3,24,15.6,1.5,2000,126.0,24479760.0,5125,2690,0,0,0,1,0
1819,6589ccc18997406b55ed6ca4,16,15.6,1.75,500,95.472493,13799760.0,5002,2690,0,0,1,0,0
1820,6589ccc28997406b55ed6ca5,16,15.6,1.74,16000,95.191824,84936000.0,12205,2690,0,0,0,0,0
1822,6589ccc28997406b55ed6ca8,24,16.0,2.01,1000,102.27,29999760.0,15486,10181,0,0,0,0,0
1823,6589ccc28997406b55ed6cab,16,15.6,2.1,1000,103.7322,16559760.0,9649,12960,1,0,0,0,0
1825,6589ccc28997406b55ed6caf,8,15.6,1.7,500,104.809302,14136000.0,5002,2690,0,0,1,0,0
1826,6589ccc28997406b55ed6cae,16,14.0,1.43,1000,90.51648,17496000.0,7915,2690,0,1,0,1,0
1828,6589ccc38997406b55ed6cb4,16,15.6,2.0,500,107.427216,31176000.0,13152,7041,0,0,1,0,0
1829,6589ccc38997406b55ed6cb5,8,15.6,3.13,500,,16440000.0,8200,7869,1,0,0,0,0
1830,6589ccc38997406b55ed6cb6,32,15.6,1.79,2000,94.43,21598800.0,8110,2690,0,0,1,0,0
1831,6589ccc38997406b55ed6cb7,32,16.0,2.3,1000,150.18224,37173120.0,12390,7041,1,0,0,0,0
1832,6589ccc38997406b55ed6cb9,64,15.6,1.98,2000,128.890528,39096000.0,13152,19573,1,0,0,0,0
1834,6589ccc38997406b55ed6cbc,32,15.6,1.59,1000,100.48941,45550560.0,5125,2690,0,0,0,1,0
1835,6589ccc38997406b55ed6cba,16,16.0,1.72,1000,92.806792,20639760.0,8965,2690,0,0,1,0,0
1836,6589ccc48997406b55ed6cc6,24,15.6,1.86,1000,119.984895,20879760.0,4666,7869,0,0,1,0,0
1837,6589ccc48997406b55ed6cc8,16,15.6,2.18,2000,142.464,67776000.0,12390,22459,1,0,0,0,0
1840,6589ccc58997406b55ed6cca,32,15.6,,1000,137.28,33576000.0,12472,17090,1,0,0,0,0
1845,6589ccc68997406b55ed6cd9,40,16.0,1.7,1000,106.6221,28799760.0,8965,2690,0,0,1,0,0
1847,6589ccc78997406b55ed6ce1,12,15.6,1.66,500,,19176000.0,5125,2690,0,0,1,0,0
1850,6589ccc78997406b55ed6ce5,16,15.6,1.91,1000,104.498394,41256000.0,14059,17090,0,0,1,0,0
1852,6589ccc78997406b55ed6ce7,32,17.3,2.27,500,160.0,21599760.0,8110,2690,0,0,1,0,0
1853,6589ccc78997406b55ed6cea,8,14.0,1.4,8000,84.225632,49896000.0,7915,2690,0,1,0,0,0
1854,6589ccc88997406b55ed6cf1,64,15.6,1.82,500,91.358928,50376000.0,5125,2690,0,0,1,0,0
1856,6589ccc88997406b55ed6cf5,8,15.6,2.7,500,360.0,20399760.0,7213,7577,0,0,0,0,0
1857,6589ccc98997406b55ed6cfa,32,15.6,2.18,1000,142.464,67656000.0,12390,22459,1,0,0,0,0
1860,6589ccc98997406b55ed6cff,64,15.6,,2000,115.310691,33599760.0,14193,17090,1,0,0,0,0
1861,6589ccc98997406b55ed6d00,32,17.3,2.1,3000,129.73527,25896000.0,8965,2690,0,0,1,0,0
1862,6589ccc98997406b55ed6d01,16,15.6,1.7,500,102.388806,14616000.0,5481,2690,0,0,1,0,0
1863,6589ccc98997406b55ed6d02,16,16.0,1.45,500,94.10887,22799760.0,8965,2690,0,1,0,1,0
1866,6589ccca8997406b55ed6d07,16,13.4,1.7,1000,61.02075,22776000.0,9960,2690,0,0,1,0,0
1867,6589ccca8997406b55ed6d08,64,14.0,1.58,1000,96.422,23999760.0,5002,2690,0,0,1,0,0
1868,6589ccca8997406b55ed6d0a,16,15.6,,1000,133.44384,27359760.0,17272,14693,0,0,1,0,0
1869,6589ccca8997406b55ed6d0e,32,16.0,2.2,1000,120.566688,25679760.0,14003,13834,1,0,0,0,0
1870,6589ccca8997406b55ed6d0f,32,17.3,2.09,1000,124.93026,20639760.0,8018,2690,0,0,1,0,0
1871,6589ccca8997406b55ed6d11,64,17.3,1.72,2000,124.98876,39359760.0,5125,3729,0,0,0,0,0
1873,6589cccb8997406b55ed6d16,16,15.6,1.6,2000,86.6042,18456000.0,5125,2690,0,0,1,0,0
1874,6589cccb8997406b55ed6d17,8,14.0,1.7,2000,104.593086,19656000.0,5481,2690,0,0,1,0,0
1876,6589cccb8997406b55ed6d1a,12,15.6,1.65,500,102.681852,12959760.0,5002,2690,0,0,1,0,0
1877,6589cccc8997406b55ed6d1e,8,16.0,2.01,500,105.34575,19199760.0,8110,2690,0,0,1,0,0
1878,6589cccc8997406b55ed6d1f,32,15.6,1.7,1000,,21576000.0,5125,2690,0,0,1,0,0
1879,6589cccc8997406b55ed6d20,64,15.6,,4000,119.984895,24696000.0,8649,12960,1,0,0,0,0
1880,6589cccc8997406b55ed6d21,64,15.6,2.2,3000,176.748,86639760.0,12390,13777,1,0,0,0,0
1881,6589cccc8997406b55ed6d22,16,15.6,1.8,500,91.49175,24240000.0,5125,2808,0,0,1,0,0
1882,6589cccc8997406b55ed6d23,20,15.6,1.65,500,102.681852,15096000.0,5002,2690,0,0,1,0,0
1885,6589cccd8997406b55ed6d2b,16,15.6,2.0,4000,92.738638,43296000.0,12472,10181,0,0,0,0,0
1886,6589cccd8997406b55ed6d2c,32,17.3,2.2,3000,144.04608,36336000.0,4666,12956,1,0,0,0,0
1887,6589cccd8997406b55ed6d2d,64,15.6,1.74,4000,95.191824,36936000.0,12205,2690,0,0,1,0,0
1889,6589cccd8997406b55ed6d30,32,15.6,1.59,2000,,35976000.0,5125,2690,0,0,1,0,0
1890,6589cccd8997406b55ed6d31,64,15.6,1.98,1000,125.5671,29976000.0,10370,7344,0,0,1,0,0
1891,6589cccd8997406b55ed6d32,32,16.0,2.79,2000,108.153552,19176000.0,7915,2690,0,0,1,0,0
1892,6589cccd8997406b55ed6d35,16,16.0,2.2,1000,147.002496,32256000.0,14003,13834,1,0,0,0,0
1893,6589ccce8997406b55ed6d36,32,15.6,1.71,1000,93.040398,22680000.0,8018,2690,0,0,1,0,0
1894,6589ccce8997406b55ed6d38,16,15.6,2.18,8000,142.464,116136000.0,12390,22459,1,0,0,0,0
1895,6589ccce8997406b55ed6d39,32,17.3,1.68,500,286.0,19199760.0,5002,2690,0,0,0,1,0
1896,6589ccce8997406b55ed6d3a,8,13.3,1.36,500,182.0,9096000.0,5125,2690,0,1,0,0,0
1897,6589ccce8997406b55ed6d3b,16,15.6,2.3,1000,,21119760.0,4666,7869,0,0,1,0,0
1901,6589ccce8997406b55ed6d40,16,15.6,2.04,2000,101.528,63580319.0,6425,16184,0,1,0,0,0
1902,6589cccf8997406b55ed6d43,16,15.6,2.1,500,141.24348,19656000.0,8649,12960,1,0,0,0,0
1903,6589cccf8997406b55ed6d45,16,14.0,1.63,500,87.576,37199760.0,14003,14693,0,0,0,0,0
1907,6589ccd08997406b55ed6d4e,16,14.0,1.68,250,82.81125,17937840.0,5002,2690,0,0,1,0,0
1912,6589ccd08997406b55ed6d56,32,15.6,1.75,1000,91.41846,22056000.0,8965,2690,0,0,1,0,0
1914,6589ccd18997406b55ed6d5d,16,15.6,1.7,500,102.2814,19656000.0,9649,2690,0,0,1,0,0
1917,6589ccd18997406b55ed6d63,32,14.0,1.63,1000,68.208336,29976000.0,13075,2690,0,0,1,0,0
1918,6589ccd28997406b55ed6d69,8,15.6,4.08,500,,28799760.0,8649,7041,1,0,0,0,0
1921,6589ccd28997406b55ed6d70,16,17.3,2.6,1000,166.42,28776000.0,6238,12956,1,0,0,0,0
1922,6589ccd38997406b55ed6d74,16,15.6,1.85,500,83.4015,20615760.0,8965,2690,0,0,1,0,0
1925,6589ccd38997406b55ed6d79,16,15.6,1.7,500,95.472493,16776000.0,5002,2690,0,0,1,0,0
1926,6589ccd38997406b55ed6d7c,16,15.6,2.2,1000,137.925504,24711120.0,4666,12960,0,0,1,0,0
1927,6589ccd48997406b55ed6d7f,40,15.6,1.81,1000,150.0,27599760.0,7915,2690,0,0,1,0,0
1928,6589ccd48997406b55ed6d80,64,15.6,2.18,1000,142.464,74736000.0,12390,22459,1,0,0,0,0
1932,6589ccd48997406b55ed6d88,32,15.6,2.19,1000,,35496000.0,13152,22459,1,0,0,0,0
1933,6589ccd58997406b55ed6d8a,16,15.6,1.86,500,119.984895,19176000.0,4666,7869,0,0,1,0,0
1935,6589ccd58997406b55ed6d8e,16,15.6,1.86,1000,119.984895,24359760.0,13152,14693,0,0,0,0,0
1936,6589ccd58997406b55ed6d90,32,16.0,1.48,1000,88.94288,39576000.0,12205,2690,0,0,0,1,1
1938,6589ccd58997406b55ed6d95,16,15.0,1.91,1000,89.683128,53976000.0,15486,10181,0,0,0,0,0
1939,6589ccd68997406b55ed6d96,8,15.6,2.31,250,137.925504,15575760.0,5736,7869,0,0,1,0,0
1943,6589ccd68997406b55ed6d9c,32,15.6,1.98,1000,125.5671,28776000.0,13152,19573,1,0,0,0,0
1946,6589ccd68997406b55ed6da1,16,14.0,1.64,1000,68.208336,23976000.0,9649,2690,0,0,1,0,0
1947,6589ccd78997406b55ed6da2,32,15.6,2.1,4000,141.24348,39936000.0,12390,17090,1,0,0,0,0
1949,6589ccd78997406b55ed6da4,32,15.6,2.2,1000,,33552000.0,12472,17090,1,0,0,0,0
1950,6589ccd78997406b55ed6da5,32,15.6,,1000,,42719760.0,12472,17090,1,0,0,0,0
1951,6589ccd78997406b55ed6da6,16,15.6,2.13,4000,133.48,38999760.0,13152,19573,1,0,0,0,0
1952,6589ccd78997406b55ed6da7,16,14.0,1.45,1000,83.25,28799760.0,14193,12960,0,0,0,1,0
1953,6589ccd78997406b55ed6da8,64,15.6,2.1,4000,191.828,32879760.0,12390,10181,0,0,0,0,1
1955,6589ccd78997406b55ed6daa,32,15.6,,2000,119.984895,21576000.0,8649,12960,0,0,0,0,0
1957,6589ccd78997406b55ed6dac,32,15.6,1.75,1000,91.41846,19199760.0,5125,2690,0,0,1,0,0
1958,6589ccd78997406b55ed6dad,16,15.6,2.1,1000,,28776000.0,14193,17090,0,0,0,0,0
1959,6589ccd88997406b55ed6dae,8,14.0,1.58,1500,95.178876,10296000.0,3056,2690,0,0,0,0,0
1960,6589ccd88997406b55ed6db0,16,15.6,2.5,1000,123.4264,80136000.0,6425,18791,0,0,0,0,0
1961,6589ccd88997406b55ed6db1,16,15.6,2.2,500,136.7136,22776000.0,9000,12960,1,0,0,0,0
1965,6589ccd98997406b55ed6dbb,32,15.6,1.69,1000,95.472493,16319760.0,5002,2690,0,0,1,0,0
1967,6589ccd98997406b55ed6dbe,32,16.0,2.1,1000,94.667892,47976000.0,12205,14693,1,0,0,0,0
1968,6589ccd98997406b55ed6dbf,8,15.6,1.86,500,120.105,45576000.0,7213,3602,0,0,0,0,0
1970,6589ccd98997406b55ed6dc1,16,17.3,2.4,500,124.93026,22776000.0,5002,2808,0,0,0,0,0
1971,6589ccd98997406b55ed6dc5,64,15.6,2.1,8000,97.085755,83616000.0,12390,17090,1,0,0,0,0
1973,6589ccda8997406b55ed6dc7,16,13.3,1.45,1000,74.046,17999760.0,5125,2690,0,1,0,1,0
1977,6589ccda8997406b55ed6dcc,32,15.6,1.98,1000,125.5671,30959760.0,13152,19573,1,0,0,0,0
1979,6589ccda8997406b55ed6dd1,16,15.6,2.2,2250,176.748,74159760.0,12390,13777,1,0,0,0,0
1981,6589ccdb8997406b55ed6dd5,16,15.6,,1000,,59976000.0,6425,7869,0,0,0,0,0
1982,6589ccdb8997406b55ed6dd6,16,15.6,2.1,1000,,41736000.0,12390,22459,1,0,0,0,0
1984,6589ccdb8997406b55ed6dd8,32,15.6,1.72,2000,91.41846,20639760.0,8965,2690,0,0,1,0,0
1986,6589ccdb8997406b55ed6ddb,16,17.3,2.49,1000,124.93026,26376000.0,9960,2690,0,0,0,0,0
1988,6589ccdb8997406b55ed6ddc,32,15.6,1.86,1000,,18912000.0,8200,7869,0,0,1,0,0
1989,6589ccdc8997406b55ed6de1,16,15.6,1.7,1000,91.358928,18456000.0,5002,2690,0,0,1,0,0
1991,6589ccdc8997406b55ed6de3,16,15.6,1.86,1250,,21573120.0,8200,7869,0,0,1,0,0
1993,6589ccdc8997406b55ed6de5,24,14.0,1.81,500,114.75,23976000.0,8018,2690,0,0,1,0,0
1994,6589ccdc8997406b55ed6de8,32,15.6,1.75,1000,91.41846,20400000.0,8965,4608,0,0,1,0,0
1995,6589ccdc8997406b55ed6dea,64,15.6,2.0,1000,177.4916,29976000.0,14193,23757,1,0,0,0,0
1996,6589ccdd8997406b55ed6dec,32,15.6,1.86,1000,119.984895,31176000.0,7213,17090,1,0,0,1,0
1998,6589ccdd8997406b55ed6df2,8,17.3,2.27,2000,160.0,23999760.0,8110,2690,0,0,0,0,0
1999,6589ccdd8997406b55ed6df3,16,14.0,1.5,500,75.23208,16056000.0,7915,2690,0,0,1,1,0
2002,6589ccde8997406b55ed6dfb,16,17.3,2.2,2000,121.078125,28296000.0,5002,2690,0,0,0,0,0
2005,6589ccde8997406b55ed6e01,24,14.0,1.72,1000,114.75,34296000.0,13179,10181,0,0,0,0,0
2010,6589ccdf8997406b55ed6e0f,64,15.6,1.66,2000,104.67504,34056000.0,10523,4608,0,0,1,0,0
2014,6589cce08997406b55ed6e16,32,15.6,2.1,1000,97.085755,105576000.0,12128,12506,0,0,0,0,0
2016,6589cce08997406b55ed6e18,64,15.6,1.98,500,125.5671,27096000.0,10370,7344,0,0,1,0,0
2017,6589cce08997406b55ed6e1b,16,15.6,1.56,1000,74.6112,54239759.0,8018,2690,0,1,0,1,0
2018,6589cce18997406b55ed6e1e,24,15.6,1.95,1000,100.8,60936000.0,13179,25353,0,0,0,0,0
2020,6589cce18997406b55ed6e22,64,15.6,2.04,4000,101.528,94060320.0,6425,16184,0,0,0,1,1
2023,6589cce18997406b55ed6e24,24,15.6,1.91,4000,104.498394,63816000.0,14059,23757,0,0,0,0,0
2024,6589cce28997406b55ed6e28,16,17.3,2.27,500,,28799760.0,7213,12956,1,0,0,0,0
2025,6589cce28997406b55ed6e2a,16,15.6,1.86,2000,119.984895,22776000.0,8200,7869,0,0,1,0,0
2026,6589cce38997406b55ed6e2e,32,15.6,1.86,1000,120.105,25439760.0,8200,17090,1,0,0,1,0
2027,6589cce38997406b55ed6e31,16,14.0,1.45,1000,94.10192,36936000.0,5002,2690,0,1,0,1,0
2028,6589cce38997406b55ed6e32,32,15.6,2.2,1000,134.972656,32616000.0,14003,14693,1,0,0,0,0
2029,6589cce38997406b55ed6e34,64,17.0,2.0,4000,153.059388,29279760.0,8649,12960,1,0,0,0,0
2030,6589cce38997406b55ed6e35,16,15.6,1.86,1000,120.105,37176000.0,12390,9547,0,0,0,0,0
2031,6589cce38997406b55ed6e37,8,14.0,1.52,1000,81.03788,18239760.0,8110,2690,0,0,1,0,0
2032,6589cce38997406b55ed6e39,16,15.6,1.86,1000,119.984895,23750160.0,8200,17090,1,0,0,1,0
2033,6589cce48997406b55ed6e3d,32,15.6,1.75,1000,91.41846,28752000.0,5125,2690,0,0,1,0,0
2034,6589cce48997406b55ed6e3e,32,16.0,2.0,4000,121.618,62399759.0,14917,26883,0,0,1,0,0
2035,6589cce48997406b55ed6e44,32,15.6,1.92,1000,95.74155,23976000.0,5002,2690,0,0,1,0,0
2036,6589cce48997406b55ed6e45,20,17.3,2.14,1000,128.9808,18719760.0,5125,2690,0,0,0,0,0
2037,6589cce58997406b55ed6e46,16,14.0,1.65,8000,79.3125,95736000.0,12066,17090,0,0,0,0,0
2040,6589cce58997406b55ed6e4a,16,16.0,2.5,1000,124.492032,18792480.0,8018,2690,0,0,1,0,0
2041,6589cce58997406b55ed6e4c,32,15.6,1.91,1000,89.683128,44399760.0,13970,12960,0,0,0,0,0
2042,6589cce58997406b55ed6e4e,16,17.3,2.27,2000,160.0,23999760.0,8110,2690,0,0,0,0,0
2045,6589cce58997406b55ed6e51,32,15.6,2.18,1000,142.464,55176000.0,12390,22459,1,0,0,0,0
2048,6589cce68997406b55ed6e58,16,15.6,1.6,4000,86.6042,36576000.0,5481,2690,0,0,1,0,0
2049,6589cce68997406b55ed6e59,32,16.0,1.9,1000,94.667892,39576000.0,17231,2690,0,0,1,0,0
2050,6589cce68997406b55ed6e5c,16,14.5,1.56,4000,75.381432,27816000.0,17231,2690,0,0,0,0,0
2051,6589cce68997406b55ed6e5e,64,15.6,2.3,500,148.414464,47759760.0,7213,16184,1,0,0,0,0
2052,6589cce68997406b55ed6e5f,16,15.6,2.1,8000,97.085755,74976000.0,12390,17090,1,0,0,0,0
2054,6589cce68997406b55ed6e63,16,14.0,2.09,500,189.176,69120000.0,4769,2690,1,0,0,0,0
2055,6589cce68997406b55ed6e64,8,15.6,1.76,500,94.05963,11999760.0,7915,2690,0,0,1,0,0
2062,6589cce78997406b55ed6e6d,16,14.0,1.63,500,68.208336,27576000.0,9649,2690,0,0,1,0,0
2063,6589cce78997406b55ed6e70,8,17.3,2.6,500,140.91487,16296000.0,5002,2690,0,1,0,0,0
2064,6589cce88997406b55ed6e73,16,14.0,1.5,1000,75.23208,17999760.0,7915,2690,0,0,1,1,0
2068,6589cce88997406b55ed6e7d,64,15.6,,1000,124.6266,28799760.0,13152,19573,1,0,0,0,0
2071,6589cce98997406b55ed6e82,8,15.6,1.81,2000,150.0,26159760.0,9960,2690,0,0,1,0,0
2074,6589cce98997406b55ed6e8a,32,15.6,2.09,1000,129.704617,31416000.0,13152,19573,1,0,0,0,0
2075,6589cce98997406b55ed6e8b,32,15.6,1.85,500,83.4015,23735760.0,8965,2690,0,0,1,0,0
2076,6589cce98997406b55ed6e8c,32,15.6,2.25,4000,142.5,29999760.0,12390,10181,1,0,0,0,0
2078,6589ccea8997406b55ed6e8e,64,17.3,2.38,1000,124.93026,31416000.0,8018,2690,0,0,1,0,0
2079,6589ccea8997406b55ed6e8f,32,15.6,2.05,4000,124.63037,42696000.0,19204,14693,0,0,1,0,0
2081,6589ccea8997406b55ed6e97,64,15.6,1.86,2000,119.984895,42936000.0,13152,19573,1,0,0,0,0
2082,6589ccea8997406b55ed6e98,16,17.3,2.59,1500,166.42,35016000.0,6238,7869,1,0,0,0,0
2084,6589cceb8997406b55ed6e9c,32,15.6,2.4,2000,153.36,32376000.0,6425,7869,1,0,0,0,0
2086,6589cceb8997406b55ed6ea4,16,15.6,1.95,2000,100.8,68376000.0,13179,25353,0,0,0,0,0
2087,6589cceb8997406b55ed6ea7,16,17.3,2.38,1000,168.055296,20375760.0,5002,2690,0,0,0,0,0
2092,6589ccec8997406b55ed6eb2,16,15.6,1.86,1000,119.984895,17016000.0,10370,7344,0,0,1,0,0
2093,6589cced8997406b55ed6eb8,24,15.6,2.01,1000,112.464,38376000.0,7213,16184,0,0,0,1,0
2094,6589cced8997406b55ed6ebe,32,17.3,2.09,1000,126.736856,23016000.0,8110,2690,0,0,1,0,0
2095,6589cced8997406b55ed6ebf,16,17.3,2.09,1000,124.93026,15335760.0,8110,2690,0,0,0,0,0
2096,6589ccee8997406b55ed6ec0,16,14.0,1.63,1000,68.208336,28296000.0,9649,7869,0,0,1,1,0
2098,6589ccee8997406b55ed6ec3,64,15.6,1.86,4000,119.984895,44376000.0,13152,14693,0,0,0,0,0
2099,6589ccee8997406b55ed6ec4,32,15.6,1.86,1000,120.105,21576000.0,10370,14693,1,0,0,0,0
2100,6589ccee8997406b55ed6ec6,32,14.0,3.18,1000,,17759760.0,5002,2690,0,0,1,0,0
2101,6589ccee8997406b55ed6eca,16,15.6,2.7,500,,24456000.0,5125,2690,0,0,1,0,0
2103,6589ccef8997406b55ed6ecc,16,15.6,1.75,500,96.096689,16315199.0,8965,2690,0,0,1,0,0
2104,6589ccef8997406b55ed6ece,32,16.0,1.99,4000,121.618,53976000.0,14917,26883,0,0,1,0,0
2107,6589ccef8997406b55ed6ed2,32,15.6,1.77,1000,97.412,59999759.0,12085,13777,0,0,0,1,0
2110,6589ccef8997406b55ed6ed7,16,15.6,2.72,500,119.984895,21813120.0,4666,7869,0,0,1,0,0
2114,6589ccf08997406b55ed6ee0,32,15.6,1.98,2000,125.5671,29159520.0,13970,19573,1,0,0,0,0
2115,6589ccf08997406b55ed6ee3,8,15.6,2.3,500,136.27848,15887760.0,12434,12960,0,0,1,0,0
2116,6589ccf18997406b55ed6ee5,64,15.6,2.15,1000,176.4,70296000.0,12390,25353,1,0,0,0,0
2118,6589ccf28997406b55ed6ef5,32,15.6,2.1,500,107.264352,32856000.0,12434,19573,1,0,0,0,0
2121,6589ccf28997406b55ed6ef6,32,14.0,1.4,1000,83.211492,17976000.0,5125,2690,0,0,0,1,0
2122,6589ccf28997406b55ed6efb,64,16.0,2.2,2000,120.566688,29976000.0,14003,13834,1,0,0,0,0
2125,6589ccf38997406b55ed6eff,16,15.6,2.25,500,142.5,28056000.0,12390,10181,1,0,0,0,0
2126,6589ccf38997406b55ed6f00,32,15.6,2.2,1000,136.733184,24455520.0,6238,10181,0,0,1,0,0
2128,6589ccf38997406b55ed6f05,8,15.6,1.9,250,106.309484,14900400.0,5002,2690,0,0,1,0,0
2129,6589ccf38997406b55ed6f06,32,15.6,1.75,1000,91.41846,17615760.0,8018,2690,0,0,1,0,0
2132,6589ccf48997406b55ed6f0b,8,17.3,2.21,2000,121.078125,32376000.0,5002,3729,0,0,0,0,0
2134,6589ccf48997406b55ed6f14,8,15.6,3.74,500,320.0,18959760.0,12472,5425,1,0,0,0,0
2136,6589ccf58997406b55ed6f17,32,15.6,1.82,1000,91.358928,41256000.0,5125,2690,0,0,1,0,0
2137,6589ccf58997406b55ed6f19,16,15.6,1.86,2000,120.105,39576000.0,12390,9547,0,0,0,0,0
2139,6589ccf58997406b55ed6f1b,32,16.0,1.87,1000,100.35072,21599760.0,7915,2690,0,0,1,0,0
2140,6589ccf58997406b55ed6f1c,16,16.0,1.36,500,87.805608,23999760.0,9960,2690,0,1,0,1,0
2141,6589ccf58997406b55ed6f1e,64,17.3,2.36,4000,124.93026,31919760.0,17231,2690,0,0,0,0,0
2142,6589ccf58997406b55ed6f1f,24,15.6,1.81,2000,150.0,27119760.0,7915,2690,0,0,1,0,0
2143,6589ccf58997406b55ed6f20,16,15.6,2.1,1000,103.7322,16776000.0,9649,12960,1,0,0,0,0
2144,6589ccf58997406b55ed6f21,20,15.6,1.7,1000,104.809302,14856000.0,5002,2690,0,0,1,0,0
2146,6589ccf68997406b55ed6f26,32,17.3,2.49,2000,123.15072,26852879.0,17231,2690,1,0,0,0,0
2148,6589ccf68997406b55ed6f29,16,15.6,2.39,500,153.36,21599760.0,7213,14126,1,0,0,0,0
2149,6589ccf68997406b55ed6f2a,8,14.0,1.39,1000,74.28995,20159760.0,7500,12960,0,0,1,1,0
2150,6589ccf68997406b55ed6f2d,32,14.0,1.4,500,77.343,44832720.0,5125,2690,0,0,0,1,0
2153,6589ccf78997406b55ed6f36,32,15.6,2.3,1000,138.1377,35976000.0,6570,10181,1,0,0,0,0
2156,6589ccf78997406b55ed6f3a,16,14.0,1.7,500,86.049288,28559760.0,17231,14693,0,0,1,0,0
2157,6589ccf78997406b55ed6f3b,64,15.6,1.91,2000,89.683128,46776000.0,15486,12960,0,0,1,0,0
2158,6589ccf88997406b55ed6f3c,12,14.0,1.59,500,87.75,32616000.0,5002,2690,0,0,1,0,0
2162,6589ccf88997406b55ed6f45,64,15.6,1.75,2000,91.41846,25199760.0,8965,4608,0,0,1,0,0
2163,6589ccf88997406b55ed6f47,8,16.0,2.04,500,105.34575,14879760.0,8110,2690,0,0,1,0,0
2164,6589ccf98997406b55ed6f4c,32,16.0,1.9,1000,94.667892,40776000.0,17231,14693,0,0,1,0,0
2167,6589ccfa8997406b55ed6f58,32,14.0,1.69,500,86.58936,33336000.0,5125,2690,0,0,1,0,0
2172,6589ccfb8997406b55ed6f67,48,15.6,2.09,2000,129.704617,35496000.0,13152,19573,1,0,0,0,0
2175,6589ccfc8997406b55ed6f6e,8,14.0,1.98,500,72.6012,18986880.0,6045,2690,0,0,1,0,0
